queried_on,source_endpoint,queried_eppo_code,service,continent_id,continent_name,country_iso,country_name,qlist,qlist_label,year_add,year_delete,year_transient,empty_response,eppo_code,regulated_status,regulatory_code,source_regulatory_column,regulated_status_clean,regulatory_weight_raw
2026-05-06T14:11:23.235007,/taxons/taxon/GLOMGO/categorization,GLOMGO,categorization,1.0,Europe,BY,Belarus,X,Quarantine pest,1994.0,,,,GLOMGO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:23.235007,/taxons/taxon/GLOMGO/categorization,GLOMGO,categorization,1.0,Europe,TR,Türkiye,1,A1 list,2016.0,,,,GLOMGO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:23.235007,/taxons/taxon/GLOMGO/categorization,GLOMGO,categorization,6.0,RPPO/EU,9B,APPPC,1,A1 list,1993.0,,,,GLOMGO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:23.235007,/taxons/taxon/GLOMGO/categorization,GLOMGO,categorization,6.0,RPPO/EU,9M,EAEU,1,A1 list,2016.0,,,,GLOMGO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:23.235007,/taxons/taxon/GLOMGO/categorization,GLOMGO,categorization,6.0,RPPO/EU,9A,EPPO,2,A2 list,1975.0,,,,GLOMGO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:23.235007,/taxons/taxon/GLOMGO/categorization,GLOMGO,categorization,6.0,RPPO/EU,9L,EU,P,PZ Quarantine pest ((EU) 2019/2072 Annex III),2019.0,,,,GLOMGO,PZ Quarantine pest ((EU) 2019/2072 Annex III),P,qlist_label,pz quarantine pest ((eu) 2019/2072 annex iii),1.0
2026-05-06T14:11:24.709498,/taxons/taxon/GRSV00/categorization,GRSV00,categorization,1.0,Europe,GB,United Kingdom,X,Quarantine pest,2022.0,,,,GRSV00,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,3.0,Africa,EG,Egypt,1,A1 list,2018.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,3.0,Africa,MA,Morocco,X,Quarantine pest,2018.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,3.0,Africa,TN,Tunisia,X,Quarantine pest,2012.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,4.0,America,AR,Argentina,1,A1 list,2019.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,4.0,America,BR,Brazil,1,A1 list,2018.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,4.0,America,CA,Canada,X,Quarantine pest,2019.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,4.0,America,CL,Chile,2,A2 list,2019.0,,,,HETDPA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,4.0,America,US,United States of America,X,Quarantine pest,1995.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,4.0,America,UY,Uruguay,1,A1 list,1995.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,2.0,Asia,BH,Bahrain,1,A1 list,2003.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,2.0,Asia,CN,China,X,Quarantine pest,2021.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,2.0,Asia,IR,"Iran, Islamic Republic of",1,A1 list,2018.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,2.0,Asia,IL,Israel,X,Quarantine pest,2009.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,2.0,Asia,JO,Jordan,1,A1 list,2013.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,2.0,Asia,KZ,Kazakhstan,1,A1 list,2017.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,2.0,Asia,KR,"Korea, Republic of",X,Quarantine pest,2018.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,2.0,Asia,UZ,Uzbekistan,1,A1 list,2008.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,AZ,Azerbaijan,1,A1 list,2024.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,BY,Belarus,X,Quarantine pest,1994.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,GE,Georgia,1,A1 list,2018.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,MD,"Moldova, Republic of",X,Quarantine pest,2017.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,NO,Norway,X,Quarantine pest,2012.0,,,,HETDPA,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,RU,Russian Federation,1,A1 list,2014.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,RS,Serbia,1,A1 list,2015.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,CH,Switzerland,2,A2 list,2019.0,,,,HETDPA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,TR,Türkiye,2,A2 list,2016.0,,,,HETDPA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,UA,Ukraine,1,A1 list,2019.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,1.0,Europe,GB,United Kingdom,2,A2 list,2020.0,,,,HETDPA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,6.0,RPPO/EU,9B,APPPC,2,A2 list,1988.0,,,,HETDPA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,6.0,RPPO/EU,9D,COSAVE,2,A2 list,2018.0,,,,HETDPA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,6.0,RPPO/EU,9M,EAEU,1,A1 list,2016.0,,,,HETDPA,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,6.0,RPPO/EU,9A,EPPO,2,A2 list,1975.0,,,,HETDPA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,6.0,RPPO/EU,9L,EU,O,Quarantine pest ((EU) 2019/2072 Annex II B),2019.0,,,,HETDPA,Quarantine pest ((EU) 2019/2072 Annex II B),O,qlist_label,quarantine pest ((eu) 2019/2072 annex ii b),1.0
2026-05-06T14:11:26.919308,/taxons/taxon/HETDPA/categorization,HETDPA,categorization,6.0,RPPO/EU,9K,PPPO,2,A2 list,1993.0,,,,HETDPA,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,3.0,Africa,EG,Egypt,1,A1 list,2018.0,,,,HETDRO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,3.0,Africa,MA,Morocco,X,Quarantine pest,2018.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,3.0,Africa,TN,Tunisia,X,Quarantine pest,2012.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,4.0,America,AR,Argentina,1,A1 list,2019.0,,,,HETDRO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,4.0,America,BR,Brazil,1,A1 list,2018.0,,,,HETDRO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,4.0,America,CA,Canada,X,Quarantine pest,2019.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,4.0,America,CL,Chile,2,A2 list,2019.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,4.0,America,PY,Paraguay,1,A1 list,1995.0,,,,HETDRO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,4.0,America,US,United States of America,X,Quarantine pest,1995.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,4.0,America,UY,Uruguay,1,A1 list,1995.0,,,,HETDRO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,2.0,Asia,BH,Bahrain,1,A1 list,2003.0,,,,HETDRO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,2.0,Asia,CN,China,X,Quarantine pest,2021.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,2.0,Asia,IR,"Iran, Islamic Republic of",2,A2 list,2018.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,2.0,Asia,IL,Israel,X,Quarantine pest,2009.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,2.0,Asia,JO,Jordan,1,A1 list,2013.0,,,,HETDRO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,2.0,Asia,KZ,Kazakhstan,2,A2 list,2017.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,2.0,Asia,KR,"Korea, Republic of",X,Quarantine pest,2018.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,2.0,Asia,UZ,Uzbekistan,1,A1 list,2008.0,,,,HETDRO,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,AZ,Azerbaijan,2,A2 list,2024.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,BY,Belarus,X,Quarantine pest,1994.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,GE,Georgia,2,A2 list,2018.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,MD,"Moldova, Republic of",X,Quarantine pest,2017.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,NO,Norway,X,Quarantine pest,2012.0,,,,HETDRO,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,RU,Russian Federation,2,A2 list,2014.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,RS,Serbia,2,A2 list,2015.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,CH,Switzerland,2,A2 list,2019.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,TR,Türkiye,2,A2 list,2016.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,UA,Ukraine,2,A2 list,2019.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,1.0,Europe,GB,United Kingdom,2,A2 list,2020.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,6.0,RPPO/EU,9B,APPPC,2,A2 list,1988.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,6.0,RPPO/EU,9D,COSAVE,2,A2 list,2018.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,6.0,RPPO/EU,9M,EAEU,2,A2 list,2016.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,6.0,RPPO/EU,9A,EPPO,2,A2 list,1975.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,6.0,RPPO/EU,9L,EU,O,Quarantine pest ((EU) 2019/2072 Annex II B),2019.0,,,,HETDRO,Quarantine pest ((EU) 2019/2072 Annex II B),O,qlist_label,quarantine pest ((eu) 2019/2072 annex ii b),1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,6.0,RPPO/EU,9E,IAPSC,2,A2 list,1989.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:27.287869,/taxons/taxon/HETDRO/categorization,HETDRO,categorization,6.0,RPPO/EU,9K,PPPO,2,A2 list,1993.0,,,,HETDRO,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,3.0,Africa,MA,Morocco,X,Quarantine pest,2018.0,,,,INSV00,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,3.0,Africa,TN,Tunisia,X,Quarantine pest,2012.0,,,,INSV00,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,4.0,America,BR,Brazil,1,A1 list,2018.0,,,,INSV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,INSV00,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,2.0,Asia,BH,Bahrain,1,A1 list,2003.0,,,,INSV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,2.0,Asia,IL,Israel,X,Quarantine pest,2009.0,,,,INSV00,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,2.0,Asia,JO,Jordan,1,A1 list,2013.0,,,,INSV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,2.0,Asia,KZ,Kazakhstan,1,A1 list,2017.0,,,,INSV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,1.0,Europe,AZ,Azerbaijan,1,A1 list,2024.0,,,,INSV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,1.0,Europe,GE,Georgia,1,A1 list,2018.0,,,,INSV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,1.0,Europe,NO,Norway,X,Quarantine pest,2012.0,,,,INSV00,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,1.0,Europe,RU,Russian Federation,2,A2 list,2014.0,,,,INSV00,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,1.0,Europe,RS,Serbia,2,A2 list,2015.0,,,,INSV00,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,1.0,Europe,CH,Switzerland,R,Regulated non-quarantine pest,2019.0,,,,INSV00,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,1.0,Europe,TR,Türkiye,1,A1 list,2016.0,,,,INSV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,1.0,Europe,UA,Ukraine,1,A1 list,2019.0,,,,INSV00,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,1.0,Europe,GB,United Kingdom,R,Regulated non-quarantine pest,2020.0,,,,INSV00,Regulated non-quarantine pest,R,qlist_label,regulated non-quarantine pest,0.85
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,6.0,RPPO/EU,9M,EAEU,2,A2 list,2016.0,,,,INSV00,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,6.0,RPPO/EU,9A,EPPO,2,A2 list,1998.0,,,,INSV00,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:28.766191,/taxons/taxon/INSV00/categorization,INSV00,categorization,6.0,RPPO/EU,9L,EU,Q,RNQP ((EU) 2019/2072 Annex IV),2019.0,,,,INSV00,RNQP ((EU) 2019/2072 Annex IV),Q,qlist_label,rnqp ((eu) 2019/2072 annex iv),0.85
2026-05-06T14:11:29.871737,/taxons/taxon/LCV000/categorization,LCV000,categorization,6.0,RPPO/EU,9A,EPPO,A,Alert list (formerly),1997.0,2001.0,,,LCV000,Alert list (formerly),A,qlist_label,alert list (formerly),1.0
2026-05-06T14:11:31.711464,/taxons/taxon/LEV000/categorization,LEV000,categorization,4.0,America,US,United States of America,X,Quarantine pest,2000.0,,,,LEV000,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,3.0,Africa,EG,Egypt,1,A1 list,2018.0,,,,LIBEAS,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,3.0,Africa,MA,Morocco,X,Quarantine pest,2018.0,,,,LIBEAS,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,3.0,Africa,TN,Tunisia,X,Quarantine pest,2012.0,,,,LIBEAS,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,4.0,America,AR,Argentina,2,A2 list,2019.0,,,,LIBEAS,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,4.0,America,BR,Brazil,2,A2 list,2018.0,,,,LIBEAS,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,4.0,America,CL,Chile,1,A1 list,2019.0,,,,LIBEAS,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,4.0,America,MX,Mexico,X,Quarantine pest,2018.0,,,,LIBEAS,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,4.0,America,PY,Paraguay,1,A1 list,1992.0,,,,LIBEAS,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,4.0,America,US,United States of America,X,Quarantine pest,2000.0,,,,LIBEAS,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,4.0,America,UY,Uruguay,1,A1 list,1992.0,,,,LIBEAS,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,2.0,Asia,BH,Bahrain,2,A2 list,2003.0,,,,LIBEAS,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,2.0,Asia,CN,China,X,Quarantine pest,2021.0,,,,LIBEAS,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,2.0,Asia,IR,"Iran, Islamic Republic of",2,A2 list,2018.0,,,,LIBEAS,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,2.0,Asia,IL,Israel,X,Quarantine pest,2009.0,,,,LIBEAS,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,2.0,Asia,JO,Jordan,1,A1 list,2013.0,,,,LIBEAS,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,2.0,Asia,KR,"Korea, Republic of",X,Quarantine pest,2018.0,,,,LIBEAS,Quarantine pest,X,qlist_label,quarantine pest,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,1.0,Europe,GE,Georgia,1,A1 list,2018.0,,,,LIBEAS,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,1.0,Europe,CH,Switzerland,1,A1 list,2019.0,,,,LIBEAS,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,1.0,Europe,TR,Türkiye,1,A1 list,2016.0,,,,LIBEAS,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,6.0,RPPO/EU,9D,COSAVE,2,A2 list,2024.0,,,,LIBEAS,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,6.0,RPPO/EU,9A,EPPO,1,A1 list,1984.0,,,,LIBEAS,A1 list,1,qlist_label,a1 list,1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,6.0,RPPO/EU,9L,EU,N,Quarantine pest ((EU) 2019/2072 Annex II A),2019.0,,,,LIBEAS,Quarantine pest ((EU) 2019/2072 Annex II A),N,qlist_label,quarantine pest ((eu) 2019/2072 annex ii a),1.0
2026-05-06T14:11:32.083571,/taxons/taxon/LIBEAS/categorization,LIBEAS,categorization,6.0,RPPO/EU,9E,IAPSC,2,A2 list,1989.0,,,,LIBEAS,A2 list,2,qlist_label,a2 list,1.0
2026-05-06T14:11:32.453759,/taxons/taxon/LIBEPS/categorization,LIBEPS,categorization,3.0,Africa,EG,Egypt,1,A1 list,2018.0,,,,LIBEPS,A1 list,1,qlist_label,a1 list,1.0
