queried_on,source_endpoint,queried_eppo_code,service,country_iso,state_id,peststatus,yr_situation,yr_introd,yr_erad,empty_response,eppo_code,country,distribution_status,source_distribution_country_column,country_codigo_eppo,registro_geografico_historico_territorial,registro_sem_pais_valido,iso3,usar_na_integracao_faostat,decisao_integracao_geografica,distribution_status_clean,presence_class,presence_weight
2026-05-06T14:09:26.007557,/taxons/taxon/AFCVD0/distribution,AFCVD0,distribution,CN,xj,K,2021.0,,,,AFCVD0,CN,K,country_iso,CN,False,False,CHN,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:09:26.007557,/taxons/taxon/AFCVD0/distribution,AFCVD0,distribution,US,fl,X,2022.0,,,,AFCVD0,US,X,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:26.007557,/taxons/taxon/AFCVD0/distribution,AFCVD0,distribution,US,ga,C,2018.0,,,,AFCVD0,US,C,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:09:26.007557,/taxons/taxon/AFCVD0/distribution,AFCVD0,distribution,NL,,G,2023.0,,,,AFCVD0,NL,G,country_iso,NL,False,False,NLD,True,pais_com_iso3_valido_integravel,g,absent,0.0
2026-05-06T14:09:26.007557,/taxons/taxon/AFCVD0/distribution,AFCVD0,distribution,JP,,B,2024.0,1976,,,AFCVD0,JP,B,country_iso,JP,False,False,JPN,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,BY,,X,2002.0,,,,AMV000,BY,X,country_iso,BY,False,False,BLR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,CA,pe,X,1994.0,,,,AMV000,CA,X,country_iso,CA,False,False,CAN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,US,al,X,2002.0,,,,AMV000,US,X,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,JO,,A,2002.0,,,,AMV000,JO,A,country_iso,JO,False,False,JOR,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,GB,sc,X,1969.0,,,,AMV000,GB,X,country_iso,GB,False,False,GBR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,PT,,X,2002.0,,,,AMV000,PT,X,country_iso,PT,False,False,PRT,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,AU,ta,X,2002.0,,,,AMV000,AU,X,country_iso,AU,False,False,AUS,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,AT,,X,2002.0,,,,AMV000,AT,X,country_iso,AT,False,False,AUT,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,ZM,,X,2002.0,,,,AMV000,ZM,X,country_iso,ZM,False,False,ZMB,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,BG,,A,1993.0,,,,AMV000,BG,A,country_iso,BG,False,False,BGR,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,YE,,X,2002.0,,,,AMV000,YE,X,country_iso,YE,False,False,YEM,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,TN,,X,2002.0,,,,AMV000,TN,X,country_iso,TN,False,False,TUN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,MA,,X,2002.0,,,,AMV000,MA,X,country_iso,MA,False,False,MAR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,DZ,,X,2002.0,,,,AMV000,DZ,X,country_iso,DZ,False,False,DZA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,KE,,B,2002.0,,,,AMV000,KE,B,country_iso,KE,False,False,KEN,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,SD,,X,1969.0,,,,AMV000,SD,X,country_iso,SD,False,False,SDN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,AR,,X,1969.0,,,,AMV000,AR,X,country_iso,AR,False,False,ARG,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,BR,pr,X,2002.0,,,,AMV000,BR,X,country_iso,BR,False,False,BRA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,TJ,,X,1969.0,,,,AMV000,TJ,X,country_iso,TJ,False,False,TJK,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,CN,nm,X,2002.0,,,,AMV000,CN,X,country_iso,CN,False,False,CHN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,IN,mh,X,2002.0,,,,AMV000,IN,X,country_iso,IN,False,False,IND,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,JP,hs,X,2002.0,,,,AMV000,JP,X,country_iso,JP,False,False,JPN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,FI,,X,2002.0,,,,AMV000,FI,X,country_iso,FI,False,False,FIN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,TW,,X,2002.0,,,,AMV000,TW,X,country_iso,TW,False,False,TWN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,LY,,X,2002.0,,,,AMV000,LY,X,country_iso,LY,False,False,LBY,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,AU,ql,K,1969.0,,,,AMV000,AU,K,country_iso,AU,False,False,AUS,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,CO,,X,1969.0,,,,AMV000,CO,X,country_iso,CO,False,False,COL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,TZ,,B,2002.0,,,,AMV000,TZ,B,country_iso,TZ,False,False,TZA,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,BE,,X,1969.0,,,,AMV000,BE,X,country_iso,BE,False,False,BEL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,RU,sr,X,2002.0,,,,AMV000,RU,X,country_iso,RU,False,False,RUS,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,CH,,X,1969.0,,,,AMV000,CH,X,country_iso,CH,False,False,CHE,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,EG,,X,2002.0,,,,AMV000,EG,X,country_iso,EG,False,False,EGY,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,ET,,X,2002.0,,,,AMV000,ET,X,country_iso,ET,False,False,ETH,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,IR,,X,1969.0,,,,AMV000,IR,X,country_iso,IR,False,False,IRN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,IL,,X,1969.0,,,,AMV000,IL,X,country_iso,IL,False,False,ISR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,UA,,X,2002.0,,,,AMV000,UA,X,country_iso,UA,False,False,UKR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,FR,,X,2002.0,,,,AMV000,FR,X,country_iso,FR,False,False,FRA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,GR,,X,1969.0,,,,AMV000,GR,X,country_iso,GR,False,False,GRC,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,IE,,X,2002.0,,,,AMV000,IE,X,country_iso,IE,False,False,IRL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,IT,,A,1993.0,,,,AMV000,IT,A,country_iso,IT,False,False,ITA,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,MX,,X,2002.0,,,,AMV000,MX,X,country_iso,MX,False,False,MEX,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,PE,,X,1969.0,,,,AMV000,PE,X,country_iso,PE,False,False,PER,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,KR,,X,2002.0,,,,AMV000,KR,X,country_iso,KR,False,False,KOR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,KG,,X,2002.0,,,,AMV000,KG,X,country_iso,KG,False,False,KGZ,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,LB,,A,2002.0,,,,AMV000,LB,A,country_iso,LB,False,False,LBN,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,NP,,X,2002.0,,,,AMV000,NP,X,country_iso,NP,False,False,NPL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,PK,,X,2002.0,,,,AMV000,PK,X,country_iso,PK,False,False,PAK,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,LT,,X,2002.0,,,,AMV000,LT,X,country_iso,LT,False,False,LTU,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,UZ,,X,1969.0,,,,AMV000,UZ,X,country_iso,UZ,False,False,UZB,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,PL,,X,1969.0,,,,AMV000,PL,X,country_iso,PL,False,False,POL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,RO,,X,1969.0,,,,AMV000,RO,X,country_iso,RO,False,False,ROU,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,NZ,,X,2002.0,,,,AMV000,NZ,X,country_iso,NZ,False,False,NZL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,VE,,X,2002.0,,,,AMV000,VE,X,country_iso,VE,False,False,VEN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,SA,,X,2002.0,,,,AMV000,SA,X,country_iso,SA,False,False,SAU,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,SY,,X,2002.0,,,,AMV000,SY,X,country_iso,SY,False,False,SYR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,SK,,X,2002.0,,,,AMV000,SK,X,country_iso,SK,False,False,SVK,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,SI,,X,2002.0,,,,AMV000,SI,X,country_iso,SI,False,False,SVN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,DE,,A,1993.0,,,,AMV000,DE,A,country_iso,DE,False,False,DEU,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,CZ,,X,1993.0,,,,AMV000,CZ,X,country_iso,CZ,False,False,CZE,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,HU,,A,1992.0,,,,AMV000,HU,A,country_iso,HU,False,False,HUN,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,RS,,X,1969.0,,,,AMV000,RS,X,country_iso,RS,False,False,SRB,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,ZA,,X,1969.0,,,,AMV000,ZA,X,country_iso,ZA,False,False,ZAF,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,DK,,X,1969.0,,,,AMV000,DK,X,country_iso,DK,False,False,DNK,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,BD,,X,2002.0,,,,AMV000,BD,X,country_iso,BD,False,False,BGD,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,CY,,X,2002.0,,,,AMV000,CY,X,country_iso,CY,False,False,CYP,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,CN,bj,A,2022.0,,,,AMV000,CN,A,country_iso,CN,False,False,CHN,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,ES,,X,2002.0,,,,AMV000,ES,X,country_iso,ES,False,False,ESP,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,RU,,A,2002.0,,,,AMV000,RU,A,country_iso,RU,False,False,RUS,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,US,,A,1969.0,,,,AMV000,US,A,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,GB,,C,1993.0,,,,AMV000,GB,C,country_iso,GB,False,False,GBR,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,CL,,X,2011.0,,,,AMV000,CL,X,country_iso,CL,False,False,CHL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,TR,,X,2011.0,,,,AMV000,TR,X,country_iso,TR,False,False,TUR,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,AL,,X,2025.0,,,,AMV000,AL,X,country_iso,AL,False,False,ALB,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,NL,,B,1993.0,,,,AMV000,NL,B,country_iso,NL,False,False,NLD,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,MM,,B,2015.0,,,,AMV000,MM,B,country_iso,MM,False,False,MMR,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,CA,,A,2015.0,,,,AMV000,CA,A,country_iso,CA,False,False,CAN,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,EC,,X,2016.0,,,,AMV000,EC,X,country_iso,EC,False,False,ECU,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:27.487694,/taxons/taxon/AMV000/distribution,AMV000,distribution,AZ,,X,2019.0,,,,AMV000,AZ,X,country_iso,AZ,False,False,AZE,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,CL,,C,2001.0,,,,APLV00,CL,C,country_iso,CL,False,False,CHL,True,pais_com_iso3_valido_integravel,c,present,1.0
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,SI,,G,2017.0,,,,APLV00,SI,G,country_iso,SI,False,False,SVN,True,pais_com_iso3_valido_integravel,g,absent,0.0
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,NL,,H,2023.0,,,,APLV00,NL,H,country_iso,NL,False,False,NLD,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,EC,,A,2001.0,,,,APLV00,EC,A,country_iso,EC,False,False,ECU,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,PY,,K,1993.0,,,,APLV00,PY,K,country_iso,PY,False,False,PRY,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,PE,,A,2019.0,,,,APLV00,PE,A,country_iso,PE,False,False,PER,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,UY,,H,1993.0,,,,APLV00,UY,H,country_iso,UY,False,False,URY,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,AR,,X,1996.0,,,,APLV00,AR,X,country_iso,AR,False,False,ARG,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,CO,,A,2013.0,,,,APLV00,CO,A,country_iso,CO,False,False,COL,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,SA,,X,2025.0,,,,APLV00,SA,X,country_iso,SA,False,False,SAU,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:29.315614,/taxons/taxon/APLV00/distribution,APLV00,distribution,BO,,A,2021.0,,,,APLV00,BO,A,country_iso,BO,False,False,BOL,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,UY,,H,1993.0,,,,APMOV0,UY,H,country_iso,UY,False,False,URY,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,SI,,G,2017.0,,,,APMOV0,SI,G,country_iso,SI,False,False,SVN,True,pais_com_iso3_valido_integravel,g,absent,0.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,NL,,H,2023.0,,,,APMOV0,NL,H,country_iso,NL,False,False,NLD,True,pais_com_iso3_valido_integravel,h,absent,0.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,AR,,B,2005.0,,,,APMOV0,AR,B,country_iso,AR,False,False,ARG,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,BO,,B,2021.0,,,,APMOV0,BO,B,country_iso,BO,False,False,BOL,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,BR,sc,X,1984.0,,,,APMOV0,BR,X,country_iso,BR,False,False,BRA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,CR,,X,2006.0,,,,APMOV0,CR,X,country_iso,CR,False,False,CRI,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,EC,,B,2017.0,,,,APMOV0,EC,B,country_iso,EC,False,False,ECU,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,NI,,J,2022.0,,,,APMOV0,NI,J,country_iso,NI,False,False,NIC,True,pais_com_iso3_valido_integravel,j,absent,0.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,BR,,B,2015.0,,,,APMOV0,BR,B,country_iso,BR,False,False,BRA,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,CL,,B,1993.0,,,,APMOV0,CL,B,country_iso,CL,False,False,CHL,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,CO,,X,2002.0,,,,APMOV0,CO,X,country_iso,CO,False,False,COL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,PE,,X,2019.0,,,,APMOV0,PE,X,country_iso,PE,False,False,PER,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:29.679022,/taxons/taxon/APMOV0/distribution,APMOV0,distribution,HN,,J,2022.0,,,,APMOV0,HN,J,country_iso,HN,False,False,HND,True,pais_com_iso3_valido_integravel,j,absent,0.0
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,AT,,D,1998.0,,,,BCTV00,AT,D,country_iso,AT,False,False,AUT,True,pais_com_iso3_valido_integravel,d,present,1.0
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,BG,,K,1977.0,,,,BCTV00,BG,K,country_iso,BG,False,False,BGR,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,CI,,X,2001.0,,,,BCTV00,CI,X,country_iso,CI,False,False,CIV,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,US,mn,X,1994.0,,,,BCTV00,US,X,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,IN,pj,X,1994.0,,,,BCTV00,IN,X,country_iso,IN,False,False,IND,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,CA,bc,X,1994.0,,,,BCTV00,CA,X,country_iso,CA,False,False,CAN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,JP,hk,X,2001.0,,,,BCTV00,JP,X,country_iso,JP,False,False,JPN,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,US,ia,A,1994.0,,,,BCTV00,US,A,country_iso,US,False,False,USA,True,pais_com_iso3_valido_integravel,a,present,1.0
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,AR,,X,1992.0,,,,BCTV00,AR,X,country_iso,AR,False,False,ARG,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,BR,,K,1992.0,,,,BCTV00,BR,K,country_iso,BR,False,False,BRA,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,ES,,J,1996.0,,,,BCTV00,ES,J,country_iso,ES,False,False,ESP,True,pais_com_iso3_valido_integravel,j,absent,0.0
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,TR,,B,1993.0,,,,BCTV00,TR,B,country_iso,TR,False,False,TUR,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,PR,,K,1992.0,,,,BCTV00,PR,K,country_iso,PR,False,False,PRI,True,pais_com_iso3_valido_integravel,k,absent,0.0
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,BO,,X,1992.0,,,,BCTV00,BO,X,country_iso,BO,False,False,BOL,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,CR,,X,1992.0,,,,BCTV00,CR,X,country_iso,CR,False,False,CRI,True,pais_com_iso3_valido_integravel,x,unknown,
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,CY,,B,1993.0,,,,BCTV00,CY,B,country_iso,CY,False,False,CYP,True,pais_com_iso3_valido_integravel,b,present,1.0
2026-05-06T14:09:31.875311,/taxons/taxon/BCTV00/distribution,BCTV00,distribution,UY,,A,1993.0,,,,BCTV00,UY,A,country_iso,UY,False,False,URY,True,pais_com_iso3_valido_integravel,a,present,1.0
